14:57:10 [INFO] Initializing The Village...
14:57:11 [INFO] Screen: 1280x720
14:57:11 [INFO] Created new world with seed 1483737871
14:57:11 [INFO] Initialization complete
14:57:11 [INFO] Starting simulation loop
14:57:21 [DEBUG] Tick 100: pop=40, food=0.5, stability=0.66
06:09:40 [DEBUG] Tick 547500: pop=85, food=62.3, stability=0.83
06:09:50 [DEBUG] Tick 547600: pop=85, food=54.8, stability=0.82
06:10:00 [DEBUG] Tick 547700: pop=85, food=43.1, stability=0.80
06:10:10 [DEBUG] Tick 547800: pop=85, food=41.3, stability=0.80
06:10:20 [DEBUG] Tick 547900: pop=84, food=54.4, stability=0.82
06:10:30 [DEBUG] Tick 548000: pop=84, food=59.8, stability=0.82
06:10:40 [DEBUG] Tick 548100: pop=84, food=54.4, stability=0.82
06:10:50 [DEBUG] Tick 548200: pop=83, food=104.8, stability=0.88
06:11:00 [DEBUG] Tick 548300: pop=83, food=157.2, stability=0.95
06:11:10 [DEBUG] Tick 548400: pop=83, food=114.6, stability=0.89
06:11:20 [DEBUG] Tick 548500: pop=83, food=136.0, stability=0.92
06:11:30 [DEBUG] Tick 548600: pop=83, food=119.0, stability=0.90
06:11:40 [DEBUG] Tick 548700: pop=83, food=97.8, stability=0.87
06:11:50 [DEBUG] Tick 548800: pop=83, food=207.8, stability=1.00
06:12:00 [DEBUG] Tick 548900: pop=83, food=160.3, stability=0.95
06:12:10 [DEBUG] Tick 549000: pop=84, food=163.3, stability=0.95
06:12:12 [INFO] Auto-saved to saves\autosave.json
06:12:20 [DEBUG] Tick 549100: pop=84, food=94.0, stability=0.87
06:12:30 [DEBUG] Tick 549200: pop=84, food=75.4, stability=0.84
06:12:40 [DEBUG] Tick 549300: pop=84, food=105.2, stability=0.88
06:12:50 [DEBUG] Tick 549400: pop=84, food=110.3, stability=0.89
06:13:00 [DEBUG] Tick 549500: pop=85, food=139.5, stability=0.92
06:13:10 [DEBUG] Tick 549600: pop=85, food=69.8, stability=0.84
06:13:20 [DEBUG] Tick 549700: pop=85, food=41.3, stability=0.80
06:13:30 [DEBUG] Tick 549800: pop=85, food=42.9, stability=0.80
06:13:40 [DEBUG] Tick 549900: pop=85, food=41.3, stability=0.80
06:13:50 [DEBUG] Tick 550000: pop=85, food=41.8, stability=0.80
06:14:00 [DEBUG] Tick 550100: pop=85, food=44.1, stability=0.81
06:14:10 [DEBUG] Tick 550200: pop=85, food=54.8, stability=0.82
06:14:20 [DEBUG] Tick 550300: pop=85, food=41.6, stability=0.80
06:14:30 [DEBUG] Tick 550400: pop=85, food=71.7, stability=0.84
06:14:40 [DEBUG] Tick 550500: pop=85, food=68.0, stability=0.84
06:14:50 [DEBUG] Tick 550600: pop=85, food=75.6, stability=0.84
06:15:00 [DEBUG] Tick 550700: pop=85, food=58.6, stability=0.82
06:15:10 [DEBUG] Tick 550800: pop=85, food=43.2, stability=0.80
06:15:20 [DEBUG] Tick 550900: pop=84, food=51.5, stability=0.81
06:15:30 [DEBUG] Tick 551000: pop=84, food=63.7, stability=0.83
06:15:40 [DEBUG] Tick 551100: pop=84, food=73.7, stability=0.84
06:15:50 [DEBUG] Tick 551200: pop=84, food=57.8, stability=0.82
06:16:00 [DEBUG] Tick 551300: pop=84, food=99.0, stability=0.87
06:16:10 [DEBUG] Tick 551400: pop=84, food=73.9, stability=0.84
06:16:20 [DEBUG] Tick 551500: pop=83, food=159.3, stability=0.95
06:16:30 [DEBUG] Tick 551600: pop=83, food=269.8, stability=1.00
06:16:40 [DEBUG] Tick 551700: pop=83, food=323.9, stability=1.00
06:16:50 [DEBUG] Tick 551800: pop=84, food=416.3, stability=1.00
06:17:00 [DEBUG] Tick 551900: pop=84, food=418.8, stability=1.00
06:17:10 [DEBUG] Tick 552000: pop=84, food=410.8, stability=1.00
06:17:12 [INFO] Auto-saved to saves\autosave.json
06:17:20 [DEBUG] Tick 552100: pop=85, food=398.8, stability=1.00
06:17:30 [DEBUG] Tick 552200: pop=84, food=413.8, stability=1.00
06:17:40 [DEBUG] Tick 552300: pop=83, food=390.8, stability=1.00
06:17:50 [DEBUG] Tick 552400: pop=85, food=318.8, stability=1.00
06:18:00 [DEBUG] Tick 552500: pop=83, food=347.7, stability=1.00
06:18:10 [DEBUG] Tick 552600: pop=83, food=438.9, stability=1.00
06:18:20 [DEBUG] Tick 552700: pop=83, food=402.4, stability=1.00
06:18:30 [DEBUG] Tick 552800: pop=83, food=386.1, stability=1.00
06:18:40 [DEBUG] Tick 552900: pop=85, food=299.4, stability=1.00
06:18:50 [DEBUG] Tick 553000: pop=83, food=222.2, stability=1.00
06:19:00 [DEBUG] Tick 553100: pop=83, food=260.1, stability=1.00
06:19:10 [DEBUG] Tick 553200: pop=82, food=414.9, stability=1.00
06:19:20 [DEBUG] Tick 553300: pop=82, food=448.1, stability=1.00
06:19:30 [DEBUG] Tick 553400: pop=82, food=462.1, stability=1.00
06:19:40 [DEBUG] Tick 553500: pop=82, food=538.2, stability=1.00
06:19:50 [DEBUG] Tick 553600: pop=82, food=568.9, stability=1.00
06:20:00 [DEBUG] Tick 553700: pop=83, food=616.5, stability=1.00
06:20:10 [DEBUG] Tick 553800: pop=82, food=748.3, stability=1.00
06:20:20 [DEBUG] Tick 553900: pop=83, food=753.7, stability=1.00
06:20:30 [DEBUG] Tick 554000: pop=84, food=669.6, stability=1.00
06:20:40 [DEBUG] Tick 554100: pop=85, food=664.6, stability=1.00
06:20:50 [DEBUG] Tick 554200: pop=86, food=520.8, stability=1.00
06:21:00 [DEBUG] Tick 554300: pop=86, food=413.9, stability=1.00
06:21:10 [DEBUG] Tick 554400: pop=86, food=356.4, stability=1.00
06:21:20 [DEBUG] Tick 554500: pop=86, food=301.6, stability=1.00
06:21:30 [DEBUG] Tick 554600: pop=86, food=243.5, stability=1.00
06:21:40 [DEBUG] Tick 554700: pop=86, food=141.9, stability=0.93
06:21:50 [DEBUG] Tick 554800: pop=86, food=41.8, stability=0.80
06:22:00 [DEBUG] Tick 554900: pop=86, food=55.3, stability=0.82
06:22:10 [DEBUG] Tick 555000: pop=86, food=49.0, stability=0.81
06:22:12 [INFO] Auto-saved to saves\autosave.json
06:22:20 [DEBUG] Tick 555100: pop=86, food=41.6, stability=0.80
06:22:30 [DEBUG] Tick 555200: pop=83, food=57.6, stability=0.82
06:22:40 [DEBUG] Tick 555300: pop=83, food=147.9, stability=0.93
06:22:50 [DEBUG] Tick 555400: pop=83, food=178.7, stability=0.97
06:23:00 [DEBUG] Tick 555500: pop=84, food=108.8, stability=0.89
06:23:10 [DEBUG] Tick 555600: pop=84, food=63.4, stability=0.83
06:23:20 [DEBUG] Tick 555700: pop=83, food=112.5, stability=0.89
06:23:30 [DEBUG] Tick 555800: pop=83, food=237.8, stability=1.00
06:23:40 [DEBUG] Tick 555900: pop=83, food=253.3, stability=1.00
06:23:50 [DEBUG] Tick 556000: pop=83, food=257.9, stability=1.00
06:24:00 [DEBUG] Tick 556100: pop=80, food=337.6, stability=1.00
06:24:10 [DEBUG] Tick 556200: pop=80, food=566.1, stability=1.00
06:24:20 [DEBUG] Tick 556300: pop=80, food=722.6, stability=1.00
06:24:30 [DEBUG] Tick 556400: pop=79, food=956.8, stability=1.00
06:24:40 [DEBUG] Tick 556500: pop=80, food=1134.2, stability=1.00
06:24:50 [DEBUG] Tick 556600: pop=81, food=1296.8, stability=1.00
06:25:00 [DEBUG] Tick 556700: pop=82, food=1371.0, stability=1.00
06:25:10 [DEBUG] Tick 556800: pop=81, food=1510.9, stability=1.00
06:25:20 [DEBUG] Tick 556900: pop=83, food=1679.1, stability=1.00
06:25:30 [DEBUG] Tick 557000: pop=83, food=1685.2, stability=1.00
06:25:40 [DEBUG] Tick 557100: pop=83, food=1809.0, stability=1.00
06:25:50 [DEBUG] Tick 557200: pop=83, food=1885.5, stability=1.00
06:26:00 [DEBUG] Tick 557300: pop=84, food=1910.1, stability=1.00
06:26:10 [DEBUG] Tick 557400: pop=83, food=1902.9, stability=1.00
06:26:20 [DEBUG] Tick 557500: pop=82, food=1938.5, stability=1.00
06:26:30 [DEBUG] Tick 557600: pop=81, food=2076.7, stability=1.00
06:26:40 [DEBUG] Tick 557700: pop=81, food=2199.5, stability=1.00
06:26:50 [DEBUG] Tick 557800: pop=81, food=2332.8, stability=1.00
06:27:00 [DEBUG] Tick 557900: pop=82, food=2406.3, stability=1.00
06:27:10 [DEBUG] Tick 558000: pop=81, food=2450.0, stability=1.00
06:27:12 [INFO] Auto-saved to saves\autosave.json
06:27:20 [DEBUG] Tick 558100: pop=83, food=2558.9, stability=1.00
06:27:30 [DEBUG] Tick 558200: pop=82, food=2542.7, stability=1.00
06:27:40 [DEBUG] Tick 558300: pop=82, food=2589.7, stability=1.00
06:27:50 [DEBUG] Tick 558400: pop=81, food=2682.6, stability=1.00
06:28:00 [DEBUG] Tick 558500: pop=80, food=2762.2, stability=1.00
06:28:10 [DEBUG] Tick 558600: pop=80, food=2992.7, stability=1.00
06:28:20 [DEBUG] Tick 558700: pop=79, food=3248.2, stability=1.00
06:28:30 [DEBUG] Tick 558800: pop=79, food=3481.5, stability=1.00
06:28:40 [DEBUG] Tick 558900: pop=77, food=3754.7, stability=1.00
06:28:50 [DEBUG] Tick 559000: pop=77, food=4117.7, stability=1.00
06:29:00 [DEBUG] Tick 559100: pop=78, food=4390.6, stability=1.00
06:29:10 [DEBUG] Tick 559200: pop=77, food=4672.8, stability=1.00
06:29:20 [DEBUG] Tick 559300: pop=77, food=5078.2, stability=1.00
06:29:30 [DEBUG] Tick 559400: pop=77, food=5347.4, stability=1.00
06:29:40 [DEBUG] Tick 559500: pop=78, food=5546.4, stability=1.00
06:29:50 [DEBUG] Tick 559600: pop=78, food=5773.7, stability=1.00
06:30:00 [DEBUG] Tick 559700: pop=79, food=5918.4, stability=1.00
06:30:10 [DEBUG] Tick 559800: pop=77, food=6131.8, stability=1.00
06:30:20 [DEBUG] Tick 559900: pop=78, food=6378.7, stability=1.00
06:30:30 [DEBUG] Tick 560000: pop=77, food=6614.4, stability=1.00
06:30:40 [DEBUG] Tick 560100: pop=77, food=6890.7, stability=1.00
06:30:50 [DEBUG] Tick 560200: pop=79, food=7144.5, stability=1.00
06:31:00 [DEBUG] Tick 560300: pop=80, food=7337.7, stability=1.00
06:31:10 [DEBUG] Tick 560400: pop=80, food=7542.2, stability=1.00
06:31:20 [DEBUG] Tick 560500: pop=80, food=7668.0, stability=1.00
06:31:30 [DEBUG] Tick 560600: pop=79, food=7909.5, stability=1.00
06:31:40 [DEBUG] Tick 560700: pop=78, food=8061.3, stability=1.00
06:31:50 [DEBUG] Tick 560800: pop=78, food=8326.3, stability=1.00
06:32:00 [DEBUG] Tick 560900: pop=77, food=8634.4, stability=1.00
06:32:10 [DEBUG] Tick 561000: pop=77, food=8902.7, stability=1.00
06:32:12 [INFO] Auto-saved to saves\autosave.json
06:32:20 [DEBUG] Tick 561100: pop=77, food=9252.8, stability=1.00
06:32:30 [DEBUG] Tick 561200: pop=79, food=9512.8, stability=1.00
06:32:40 [DEBUG] Tick 561300: pop=80, food=9624.8, stability=1.00
06:32:50 [DEBUG] Tick 561400: pop=82, food=9665.0, stability=1.00
06:33:00 [DEBUG] Tick 561500: pop=82, food=9761.0, stability=1.00
06:33:10 [DEBUG] Tick 561600: pop=83, food=9765.5, stability=1.00
06:33:20 [DEBUG] Tick 561700: pop=83, food=9748.0, stability=1.00
06:33:30 [DEBUG] Tick 561800: pop=82, food=9756.5, stability=1.00
06:33:40 [DEBUG] Tick 561900: pop=82, food=9799.5, stability=1.00
06:33:50 [DEBUG] Tick 562000: pop=80, food=9951.8, stability=1.00
06:34:00 [DEBUG] Tick 562100: pop=81, food=9923.3, stability=1.00
06:34:10 [DEBUG] Tick 562200: pop=81, food=10105.3, stability=1.00
06:34:20 [DEBUG] Tick 562300: pop=81, food=10166.8, stability=1.00
06:34:30 [DEBUG] Tick 562400: pop=81, food=10232.5, stability=1.00
06:34:40 [DEBUG] Tick 562500: pop=82, food=10264.2, stability=1.00
06:34:50 [DEBUG] Tick 562600: pop=83, food=10233.7, stability=1.00
06:35:00 [DEBUG] Tick 562700: pop=85, food=10223.2, stability=1.00
06:35:10 [DEBUG] Tick 562800: pop=87, food=10057.3, stability=1.00
06:35:20 [DEBUG] Tick 562900: pop=87, food=9860.0, stability=1.00
06:35:30 [DEBUG] Tick 563000: pop=87, food=9678.9, stability=1.00
06:35:40 [DEBUG] Tick 563100: pop=87, food=9498.3, stability=1.00
06:35:50 [DEBUG] Tick 563200: pop=88, food=9211.0, stability=1.00
06:36:00 [DEBUG] Tick 563300: pop=90, food=8895.8, stability=1.00
06:36:10 [DEBUG] Tick 563400: pop=90, food=8578.5, stability=1.00
06:36:20 [DEBUG] Tick 563500: pop=91, food=8246.0, stability=1.00
06:36:30 [DEBUG] Tick 563600: pop=91, food=7857.5, stability=1.00
06:36:40 [DEBUG] Tick 563700: pop=91, food=7474.4, stability=1.00
06:36:50 [DEBUG] Tick 563800: pop=92, food=7059.7, stability=1.00
06:37:00 [DEBUG] Tick 563900: pop=92, food=6625.3, stability=1.00
06:37:10 [DEBUG] Tick 564000: pop=92, food=6163.1, stability=1.00
06:37:12 [INFO] Auto-saved to saves\autosave.json
06:37:20 [DEBUG] Tick 564100: pop=92, food=5738.7, stability=1.00
06:37:30 [DEBUG] Tick 564200: pop=92, food=5302.9, stability=1.00
06:37:40 [DEBUG] Tick 564300: pop=94, food=4798.2, stability=1.00
06:37:50 [DEBUG] Tick 564400: pop=95, food=4191.0, stability=1.00
06:38:00 [DEBUG] Tick 564500: pop=96, food=3508.5, stability=1.00
06:38:10 [DEBUG] Tick 564600: pop=98, food=2778.0, stability=1.00
06:38:20 [DEBUG] Tick 564700: pop=98, food=2056.5, stability=1.00
06:38:30 [DEBUG] Tick 564800: pop=98, food=1368.3, stability=1.00
06:38:40 [DEBUG] Tick 564900: pop=98, food=578.8, stability=1.00
06:38:50 [DEBUG] Tick 565000: pop=99, food=42.1, stability=0.80
06:39:00 [DEBUG] Tick 565100: pop=99, food=42.3, stability=0.80
06:39:10 [DEBUG] Tick 565200: pop=99, food=41.7, stability=0.80
06:39:20 [DEBUG] Tick 565300: pop=99, food=42.1, stability=0.80
06:39:30 [DEBUG] Tick 565400: pop=99, food=41.8, stability=0.80
06:39:40 [DEBUG] Tick 565500: pop=99, food=41.5, stability=0.80
06:39:50 [DEBUG] Tick 565600: pop=99, food=42.3, stability=0.80
06:40:00 [DEBUG] Tick 565700: pop=99, food=41.9, stability=0.80
06:40:10 [DEBUG] Tick 565800: pop=99, food=41.7, stability=0.80
06:40:20 [DEBUG] Tick 565900: pop=99, food=41.6, stability=0.80
06:40:30 [DEBUG] Tick 566000: pop=99, food=41.8, stability=0.80
06:40:40 [DEBUG] Tick 566100: pop=99, food=42.1, stability=0.80
06:40:50 [DEBUG] Tick 566200: pop=99, food=41.9, stability=0.80
06:41:00 [DEBUG] Tick 566300: pop=99, food=42.1, stability=0.80
06:41:10 [DEBUG] Tick 566400: pop=99, food=41.4, stability=0.80
06:41:20 [DEBUG] Tick 566500: pop=99, food=41.5, stability=0.80
06:41:30 [DEBUG] Tick 566600: pop=99, food=41.7, stability=0.80
06:41:40 [DEBUG] Tick 566700: pop=99, food=42.1, stability=0.80
06:41:50 [DEBUG] Tick 566800: pop=99, food=41.6, stability=0.80
06:42:00 [DEBUG] Tick 566900: pop=99, food=42.2, stability=0.80
06:42:10 [DEBUG] Tick 567000: pop=99, food=41.9, stability=0.80
06:42:12 [INFO] Auto-saved to saves\autosave.json
06:42:20 [DEBUG] Tick 567100: pop=99, food=41.9, stability=0.80
06:42:30 [DEBUG] Tick 567200: pop=99, food=42.2, stability=0.80
06:42:40 [DEBUG] Tick 567300: pop=99, food=42.0, stability=0.80
06:42:50 [DEBUG] Tick 567400: pop=99, food=41.7, stability=0.80
06:43:00 [DEBUG] Tick 567500: pop=99, food=42.1, stability=0.80
06:43:10 [DEBUG] Tick 567600: pop=99, food=42.2, stability=0.80
06:43:20 [DEBUG] Tick 567700: pop=99, food=42.4, stability=0.80
06:43:30 [DEBUG] Tick 567800: pop=99, food=42.2, stability=0.80
06:43:40 [DEBUG] Tick 567900: pop=99, food=41.9, stability=0.80
06:43:50 [DEBUG] Tick 568000: pop=99, food=42.1, stability=0.80
06:44:00 [DEBUG] Tick 568100: pop=99, food=42.4, stability=0.80
06:44:10 [DEBUG] Tick 568200: pop=99, food=41.9, stability=0.80
06:44:20 [DEBUG] Tick 568300: pop=99, food=42.3, stability=0.80
06:44:30 [DEBUG] Tick 568400: pop=99, food=41.8, stability=0.80
06:44:40 [DEBUG] Tick 568500: pop=99, food=42.6, stability=0.80
06:44:50 [DEBUG] Tick 568600: pop=99, food=41.8, stability=0.80
06:45:00 [DEBUG] Tick 568700: pop=98, food=42.6, stability=0.80
06:45:10 [DEBUG] Tick 568800: pop=98, food=41.9, stability=0.80
06:45:20 [DEBUG] Tick 568900: pop=98, food=42.3, stability=0.80
06:45:30 [DEBUG] Tick 569000: pop=98, food=42.1, stability=0.80
06:45:40 [DEBUG] Tick 569100: pop=98, food=42.2, stability=0.80
06:45:50 [DEBUG] Tick 569200: pop=98, food=42.4, stability=0.80
06:46:00 [DEBUG] Tick 569300: pop=98, food=41.7, stability=0.80
06:46:10 [DEBUG] Tick 569400: pop=98, food=42.1, stability=0.80
06:46:20 [DEBUG] Tick 569500: pop=98, food=42.2, stability=0.80
06:46:30 [DEBUG] Tick 569600: pop=98, food=42.4, stability=0.80
06:46:40 [DEBUG] Tick 569700: pop=98, food=42.0, stability=0.80
06:46:50 [DEBUG] Tick 569800: pop=98, food=42.9, stability=0.80
06:47:00 [DEBUG] Tick 569900: pop=98, food=42.8, stability=0.80
06:47:10 [DEBUG] Tick 570000: pop=98, food=42.4, stability=0.80
06:47:12 [INFO] Auto-saved to saves\autosave.json
06:47:20 [DEBUG] Tick 570100: pop=98, food=42.7, stability=0.80
06:47:30 [DEBUG] Tick 570200: pop=98, food=43.0, stability=0.80
06:47:40 [DEBUG] Tick 570300: pop=98, food=42.9, stability=0.80
06:47:50 [DEBUG] Tick 570400: pop=98, food=42.9, stability=0.80
06:48:00 [DEBUG] Tick 570500: pop=98, food=42.9, stability=0.80
06:48:10 [DEBUG] Tick 570600: pop=98, food=42.6, stability=0.80
06:48:20 [DEBUG] Tick 570700: pop=98, food=42.7, stability=0.80
06:48:30 [DEBUG] Tick 570800: pop=98, food=42.8, stability=0.80
06:48:40 [DEBUG] Tick 570900: pop=98, food=42.8, stability=0.80
06:48:50 [DEBUG] Tick 571000: pop=98, food=42.7, stability=0.80
06:49:00 [DEBUG] Tick 571100: pop=98, food=42.9, stability=0.80
06:49:10 [DEBUG] Tick 571200: pop=98, food=42.9, stability=0.80
06:49:20 [DEBUG] Tick 571300: pop=98, food=42.5, stability=0.80
06:49:30 [DEBUG] Tick 571400: pop=98, food=42.3, stability=0.80
06:49:40 [DEBUG] Tick 571500: pop=98, food=43.0, stability=0.80
06:49:50 [DEBUG] Tick 571600: pop=98, food=42.9, stability=0.80
06:50:00 [DEBUG] Tick 571700: pop=98, food=43.1, stability=0.80
06:50:10 [DEBUG] Tick 571800: pop=98, food=42.4, stability=0.80
06:50:20 [DEBUG] Tick 571900: pop=98, food=42.7, stability=0.80
06:50:30 [DEBUG] Tick 572000: pop=98, food=42.4, stability=0.80
06:50:40 [DEBUG] Tick 572100: pop=98, food=42.6, stability=0.80
06:50:50 [DEBUG] Tick 572200: pop=98, food=42.9, stability=0.80
06:51:00 [DEBUG] Tick 572300: pop=98, food=42.3, stability=0.80
06:51:10 [DEBUG] Tick 572400: pop=98, food=43.2, stability=0.80
06:51:20 [DEBUG] Tick 572500: pop=98, food=42.3, stability=0.80
06:51:30 [DEBUG] Tick 572600: pop=98, food=43.2, stability=0.80
06:51:40 [DEBUG] Tick 572700: pop=98, food=42.4, stability=0.80
06:51:50 [DEBUG] Tick 572800: pop=98, food=42.6, stability=0.80
06:52:00 [DEBUG] Tick 572900: pop=98, food=42.7, stability=0.80
06:52:10 [DEBUG] Tick 573000: pop=98, food=46.9, stability=0.81
06:52:12 [INFO] Auto-saved to saves\autosave.json
06:52:20 [DEBUG] Tick 573100: pop=98, food=42.8, stability=0.80
06:52:30 [DEBUG] Tick 573200: pop=98, food=42.9, stability=0.80
06:52:40 [DEBUG] Tick 573300: pop=98, food=44.8, stability=0.81
06:52:50 [DEBUG] Tick 573400: pop=98, food=42.6, stability=0.80
06:53:00 [DEBUG] Tick 573500: pop=98, food=42.6, stability=0.80
06:53:10 [DEBUG] Tick 573600: pop=98, food=43.0, stability=0.80
06:53:20 [DEBUG] Tick 573700: pop=98, food=42.6, stability=0.80
06:53:30 [DEBUG] Tick 573800: pop=98, food=42.7, stability=0.80
06:53:40 [DEBUG] Tick 573900: pop=98, food=42.7, stability=0.80
06:53:50 [DEBUG] Tick 574000: pop=98, food=43.0, stability=0.80
06:54:00 [DEBUG] Tick 574100: pop=98, food=43.1, stability=0.80
06:54:10 [DEBUG] Tick 574200: pop=98, food=42.8, stability=0.80
06:54:20 [DEBUG] Tick 574300: pop=98, food=42.5, stability=0.80
06:54:30 [DEBUG] Tick 574400: pop=98, food=43.1, stability=0.80
06:54:40 [DEBUG] Tick 574500: pop=98, food=42.7, stability=0.80
06:54:50 [DEBUG] Tick 574600: pop=98, food=48.6, stability=0.81
06:55:00 [DEBUG] Tick 574700: pop=98, food=43.3, stability=0.80
06:55:10 [DEBUG] Tick 574800: pop=98, food=43.2, stability=0.80
06:55:20 [DEBUG] Tick 574900: pop=98, food=47.0, stability=0.81
06:55:30 [DEBUG] Tick 575000: pop=98, food=42.5, stability=0.80
06:55:40 [DEBUG] Tick 575100: pop=98, food=42.9, stability=0.80
06:55:50 [DEBUG] Tick 575200: pop=98, food=43.4, stability=0.80
06:56:00 [DEBUG] Tick 575300: pop=98, food=43.3, stability=0.80
06:56:10 [DEBUG] Tick 575400: pop=98, food=42.7, stability=0.80
06:56:20 [DEBUG] Tick 575500: pop=98, food=43.1, stability=0.80
06:56:30 [DEBUG] Tick 575600: pop=98, food=43.1, stability=0.80
06:56:40 [DEBUG] Tick 575700: pop=98, food=43.1, stability=0.80
06:56:50 [DEBUG] Tick 575800: pop=98, food=44.9, stability=0.81
06:57:00 [DEBUG] Tick 575900: pop=98, food=47.4, stability=0.81
06:57:10 [DEBUG] Tick 576000: pop=98, food=42.9, stability=0.80
06:57:12 [INFO] Auto-saved to saves\autosave.json
06:57:20 [DEBUG] Tick 576100: pop=98, food=42.8, stability=0.80
06:57:30 [DEBUG] Tick 576200: pop=98, food=43.3, stability=0.80
06:57:40 [DEBUG] Tick 576300: pop=98, food=43.0, stability=0.80
06:57:50 [DEBUG] Tick 576400: pop=98, food=42.9, stability=0.80
06:58:00 [DEBUG] Tick 576500: pop=98, food=43.0, stability=0.80
06:58:10 [DEBUG] Tick 576600: pop=98, food=42.8, stability=0.80
06:58:20 [DEBUG] Tick 576700: pop=98, food=43.5, stability=0.80
06:58:30 [DEBUG] Tick 576800: pop=98, food=42.8, stability=0.80
06:58:40 [DEBUG] Tick 576900: pop=98, food=45.7, stability=0.81
06:58:50 [DEBUG] Tick 577000: pop=98, food=43.0, stability=0.80
06:59:00 [DEBUG] Tick 577100: pop=98, food=43.4, stability=0.80
06:59:10 [DEBUG] Tick 577200: pop=98, food=42.9, stability=0.80
06:59:20 [DEBUG] Tick 577300: pop=98, food=43.5, stability=0.80
06:59:30 [DEBUG] Tick 577400: pop=98, food=43.5, stability=0.80
06:59:40 [DEBUG] Tick 577500: pop=98, food=42.8, stability=0.80
06:59:50 [DEBUG] Tick 577600: pop=98, food=43.6, stability=0.80
07:00:00 [DEBUG] Tick 577700: pop=98, food=42.8, stability=0.80
07:00:10 [DEBUG] Tick 577800: pop=98, food=43.7, stability=0.80
07:00:20 [DEBUG] Tick 577900: pop=98, food=43.3, stability=0.80
07:00:30 [DEBUG] Tick 578000: pop=98, food=43.5, stability=0.80
07:00:40 [DEBUG] Tick 578100: pop=98, food=44.5, stability=0.81
07:00:50 [DEBUG] Tick 578200: pop=98, food=42.9, stability=0.80
07:01:00 [DEBUG] Tick 578300: pop=98, food=43.2, stability=0.80
07:01:10 [DEBUG] Tick 578400: pop=98, food=44.3, stability=0.81
07:01:20 [DEBUG] Tick 578500: pop=98, food=42.9, stability=0.80
07:01:30 [DEBUG] Tick 578600: pop=98, food=43.7, stability=0.80
07:01:40 [DEBUG] Tick 578700: pop=98, food=43.2, stability=0.80
07:01:50 [DEBUG] Tick 578800: pop=98, food=43.7, stability=0.80
07:02:00 [DEBUG] Tick 578900: pop=98, food=43.5, stability=0.80
07:02:10 [DEBUG] Tick 579000: pop=98, food=43.5, stability=0.80
07:02:12 [INFO] Auto-saved to saves\autosave.json
07:02:20 [DEBUG] Tick 579100: pop=98, food=42.9, stability=0.80
07:02:30 [DEBUG] Tick 579200: pop=98, food=43.5, stability=0.80
07:02:40 [DEBUG] Tick 579300: pop=98, food=42.9, stability=0.80
07:02:50 [DEBUG] Tick 579400: pop=98, food=43.3, stability=0.80
07:03:00 [DEBUG] Tick 579500: pop=98, food=43.0, stability=0.80
07:03:10 [DEBUG] Tick 579600: pop=98, food=43.1, stability=0.80
07:03:20 [DEBUG] Tick 579700: pop=98, food=45.1, stability=0.81
07:03:30 [DEBUG] Tick 579800: pop=98, food=43.1, stability=0.80
07:03:40 [DEBUG] Tick 579900: pop=98, food=43.7, stability=0.80
07:03:50 [DEBUG] Tick 580000: pop=98, food=43.2, stability=0.80
07:04:00 [DEBUG] Tick 580100: pop=98, food=43.2, stability=0.80
07:04:10 [DEBUG] Tick 580200: pop=98, food=43.1, stability=0.80
07:04:20 [DEBUG] Tick 580300: pop=98, food=43.7, stability=0.80
07:04:30 [DEBUG] Tick 580400: pop=98, food=43.0, stability=0.80
07:04:40 [DEBUG] Tick 580500: pop=98, food=43.0, stability=0.80
07:04:50 [DEBUG] Tick 580600: pop=98, food=43.0, stability=0.80
07:05:00 [DEBUG] Tick 580700: pop=98, food=42.8, stability=0.80
07:05:10 [DEBUG] Tick 580800: pop=98, food=43.1, stability=0.80
07:05:20 [DEBUG] Tick 580900: pop=98, food=43.6, stability=0.80
07:05:30 [DEBUG] Tick 581000: pop=98, food=49.5, stability=0.81
07:05:40 [DEBUG] Tick 581100: pop=98, food=44.1, stability=0.81
07:05:50 [DEBUG] Tick 581200: pop=98, food=43.5, stability=0.80
07:06:00 [DEBUG] Tick 581300: pop=98, food=43.3, stability=0.80
07:06:10 [DEBUG] Tick 581400: pop=98, food=42.9, stability=0.80
07:06:20 [DEBUG] Tick 581500: pop=98, food=42.9, stability=0.80
07:06:30 [DEBUG] Tick 581600: pop=98, food=45.7, stability=0.81
07:06:40 [DEBUG] Tick 581700: pop=98, food=43.7, stability=0.80
07:06:50 [DEBUG] Tick 581800: pop=98, food=43.7, stability=0.80
07:07:00 [DEBUG] Tick 581900: pop=98, food=48.7, stability=0.81
07:07:10 [DEBUG] Tick 582000: pop=98, food=43.0, stability=0.80
07:07:12 [INFO] Auto-saved to saves\autosave.json
07:07:20 [DEBUG] Tick 582100: pop=98, food=43.5, stability=0.80
07:07:30 [DEBUG] Tick 582200: pop=98, food=43.0, stability=0.80
07:07:40 [DEBUG] Tick 582300: pop=98, food=43.1, stability=0.80
07:07:50 [DEBUG] Tick 582400: pop=98, food=43.7, stability=0.80
07:08:00 [DEBUG] Tick 582500: pop=98, food=44.6, stability=0.81
07:08:10 [DEBUG] Tick 582600: pop=98, food=43.7, stability=0.80
07:08:20 [DEBUG] Tick 582700: pop=98, food=42.8, stability=0.80
07:08:30 [DEBUG] Tick 582800: pop=98, food=43.5, stability=0.80
